text,label
FREERingtone! Reply REAL or POLY eg REAL number number PushButton number DontCha number BabyGoodbye number GoldDigger number WeBeBurnin number st tone FREE and number more when u join for currency number wk,1
Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum number Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,0
Let me know how to contact you. Ive you settled in a room. Lets know you are ok.,0
Edison has rightly said A fool can ask more questions than a wise man can answer Now you know why all of us are speechless during ViVa GMGNGEGNT emoji,0
Please call Amanda with regard to renewing or upgrading your current TMobile handset free of charge. Offer ends today. Tel number number number subject to Ts and Cs,1
Yar lor he wan number go c horse racing today mah so eat earlier lor. I ate chicken rice. U?,0
The last thing i ever wanted to do was hurt you. And i didnt think it would have. Youd laugh be embarassed delete the tag and keep going. But as far as i knew it wasnt even up. The fact that you even felt like i would do it to hurt you shows you really dont know me at all. It was messy wednesday but it wasnt bad. The problem i have with it is you HAVE the time to clean it but you choose not to. You skype you take pictures you sleep you want to go out. I dont mind a few things here and there but when you dont make the bed when you throw laundry on top of it when i cant have a friend in the house because im embarassed that theres underwear and bras strewn on the bed pillows on the floor thats something else. You used to be good about at least making the bed.,0
Im sorry. Ive joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.,0
There are no other charges after transfer charges and you can withdraw anyhow you like,0
Ya they are well and fine. BBD(pooja) full pimples even she become quite black and ur rite here its too cold wearing sweatter,0
Xmas Offer! Latest Motorola SonyEricsson Nokia FREE Bluetooth or DVD! Double Mins number Txt on Orange. Call MobileUpd number on number or call number optout number QF number,1
I just really need shit before tomorrow and I know you wont be awake before like number,0
chile please! Its only a ltDECIMALgt hour drive for me. I come down all the time and will be subletting febapril for audition season.,0
Nope Im still in the market,0
Well I meant as opposed to my drunken night of before,0
Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,0
Ive got some salt you can rub it in my open wounds if you like!,0
Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,0
Carlos says we can pick up from him later so yeah were set,0
Are you being good baby? emoji,0
How much is blackberry bold number in nigeria.,0
Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,0
Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,0
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0
U have a secret admirer who is looking number make contact with Ufind out who they Rreveal who thinks UR so specialcall on number,1
Sorry I missed your call lets talk when you have the time. Im on number,1
We are supposed to meet to discuss abt our trip Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,0
You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. Ive looked up to you since i was young and i still do. Have a great day.,0
Huh? number also cannot? Then only how many mistakes?,0
True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,0
Forgot to tell smth Can like number the sections so that its clearer,0
Wish i were with you now!,0
EY! CALM DOWNON THEACUSATIONS ITXT U COS IWANA KNOW WOTU R DOIN AT THEWEND HAVENTCN U IN AGES RING ME IF UR UP number NETHING SAT.LOVE J XXX.,0
Should I tell my friend not to come round til like ltgt ish?,0
Show ur colours! Euro number number number number Offer! Get an England Flag number Lions tone on ur phone! Click on the following service message for info!,1
Ive got ten bucks jay is being noncomittal,0
Alright i have a new goal now,0
U reach orchard already? U wan number go buy tickets first?,0
Ha ha nan yalrigu heltini Iyo kothi chikku u shared many things wit me so far i didnt told any body and even uttered a word abt u If ur trusting me so much how can i tell these to others Plz nxt time dont use those words to me ok chikku emoji )B),0
What time you think youll have it? Need to know when I should be near campus,0
FREE camera phones with linerental from number month with number cross ntwk mins. number number price txt bundle deals also avble. Call number or call number optoutJ MF,1
Was actually sleeping and still might when u call back. So a text is gr number You rock sis. Will send u a text wen i wake.,0
It means u could not keep ur words.,0
Wow so healthy. Old airport rd lor. Cant thk of anything else. But ill b bathing my dog later.,0
Thats cool. How was your day?,0
Huh so fast Dat means u havent finished painting?,0
I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,0
important information number orange user . today is your lucky day! number find out why log onto http:www.urawinner.com THERES A FANTASTIC SURPRISE AWAITING YOU!,1
No he didnt. Spring is coming early yay!,0
You still coming tonight?,0
I told her I had a Dr appt next week. She thinks Im gonna die. I told her its just a check. Nothing to be worried about. But she didnt listen.,0
I can probably come by everybodys done around ltgt right?,0
But im surprised she still can guess right lor,0
Thought I didnt see you.,0
Pls accept me for one day. Or am begging you change the number.,0
aathi where are you dear,0
Dont pick up d call when something important is There to tell. Hrishi,0
alright. Thanks for the advice. Enjoy your night out. Ima try to get some sleep,0
Its ok called mom instead have fun,0
Lets use it next week princess emoji,0
Kay Since we are out already,0
U can WIN currency number of Music Gift Vouchers every week starting NOW Txt the word DRAW to number TsCs www.ldew.com SkillGame number Winaweek age number ppermessSubscription,1
Not a drop in the tank,0
Can u look number me in da lib i got stuff havent finish yet.,0
number oclock at mine. Just to bash out a flat plan.,0
I know that my friend already told that.,0
Shit that is really shocking and scary cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night save on taxi?,0
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0
Bored housewives! Chat n date now! number number ! BTnational rate number pmin only from landlines!,1
U know we watchin at lido?,0
You intrepid duo you! Have a great time and see you both soon.,0
Welcome! Please reply with your AGE and GENDER to begin. e.g number M,1
K if u bored up just come to my home,0
Well the general price is ltgt oz let me know ifwhenhow much you want,0
I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,0
takin linear algebra today?,0
Can Im free,0
i see. When we finish we have loads of loans to pay,0
Valuable. Affectionate. Loveable. Eternal. Noble. Truthful. Intimate. Natural. Enamous. Happy VALENTINES DAY in advance,0
Networking job is there.,0
A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs Bt her frnds threw thm. Again d boy decided number aproach d gal dt time a truck was speeding towards d gal. Wn it was about number hit d girld boy ran like hell n saved her. She asked hw cn u run so fast? D boy replied Boost is d secret of my energy n instantly d girl shouted our energy n Thy lived happily number gthr drinking boost evrydy Moral of d story: I hv free msgs:D): gud ni number,0
How come she can get it? Should b quite diff to guess rite,0
Sir I am waiting for your mail.,0
Buzzzz! grins Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,0
URGENT! We are trying to contact U. Todays draw shows that you have won a currency number prize GUARANTEED. Call number from land line. Claim C number Valid number hrs only,1
U sure u cant take any sick time?,0
Oh Okie lor We go on sat,0
For my family happiness,0
Not yet chikku wat abt u?,0
Super msg da emoji nalla timing.,0
Dear Subscriber ur draw number currency number gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to number,1
Need a coffee run tomo?Cant believe its that time of week already,0
U dont know how stubborn I am. I didnt even want to go to the hospital. I kept telling Mark Im not a weak sucker. Hospitals are for weak suckers.,0
Hey company elama po mudyadhu.,0
Super da emoji good replacement for murali,0
